policy_id,sponsor_age,sponsor_sex,sponsor_relationship,student_age,student_sex,income_band,scholarship_flag,tuition_per_sem,expected_years,risk_score,risk_tier,premium_per_sem,maturity_benefit
2167,36,F,other_relative,23,M,medium,1,1972259.0,4,0.0,PREFERRED,135000.0,500000
2168,52,F,parent,23,M,high,0,2918290.0,4,0.5,PREFERRED,147548.7,500000
2169,46,F,parent,23,F,medium,1,1599514.0,3,0.0,PREFERRED,135000.0,500000
2170,46,M,parent,18,M,low,1,2847112.0,4,2.0,STANDARD,190413.36,500000
2171,52,M,parent,20,M,low,1,3273993.0,4,2.0,STANDARD,203219.79,500000
2172,53,M,parent,23,M,medium,0,2398046.0,3,1.0,PREFERRED,135000.0,500000
2173,65,F,grandparent,19,M,medium,0,2196072.0,4,5.0,HIGH_RISK,324000.0,500000
2174,58,F,parent,18,M,low,0,1603288.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
2175,46,M,other,21,F,medium,0,3352778.0,4,3.0,SUBSTANDARD,277583.33999999997,0
2176,45,M,parent,23,M,medium,1,2550269.0,4,0.0,PREFERRED,136508.07,500000
2177,36,F,parent,18,F,medium,1,2816341.0,4,0.0,PREFERRED,144490.23,500000
2178,54,F,parent,19,F,medium,0,1723145.0,3,1.0,PREFERRED,135000.0,500000
2179,53,F,parent,22,F,low,1,2010352.0,3,1.5,STANDARD,180000.0,500000
2180,46,F,other_relative,24,M,high,1,3243643.0,4,0.0,PREFERRED,157309.29,500000
2181,40,M,parent,23,F,low,0,1621689.0,3,2.0,STANDARD,180000.0,500000
2182,62,M,grandparent,19,F,medium,1,3219258.0,4,2.0,STANDARD,201577.74,500000
2183,55,F,other,20,F,medium,0,3244222.0,4,4.0,SUBSTANDARD,274326.66,500000
2184,57,F,other_relative,20,F,low,1,2166550.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
2185,43,M,parent,21,M,low,1,2685619.0,3,0.5,PREFERRED,140568.57,500000
2186,35,M,parent,18,F,medium,1,1336899.0,5,0.0,PREFERRED,135000.0,500000
2187,49,M,other_relative,21,F,low,1,2213355.0,3,2.0,STANDARD,180000.0,500000
2188,48,M,parent,20,M,medium,0,2514573.0,3,1.0,PREFERRED,135437.19,500000
2189,32,M,parent,19,F,medium,1,2381244.0,3,0.0,PREFERRED,135000.0,500000
2190,43,M,parent,22,M,medium,0,2971678.0,3,0.0,PREFERRED,149150.34,500000
2191,43,F,parent,18,F,medium,0,1553159.0,4,0.5,PREFERRED,135000.0,500000
2192,45,M,grandparent,20,M,medium,0,3102527.0,4,2.5,STANDARD,198075.81,500000
2193,50,M,parent,18,M,medium,0,1207057.0,3,1.0,PREFERRED,135000.0,500000
2194,42,F,other,20,F,low,0,2363012.0,3,3.5,SUBSTANDARD,251999.99999999997,500000
2195,44,M,parent,21,M,high,0,3078880.0,4,0.0,PREFERRED,152366.4,500000
2196,51,M,other,19,M,high,1,1494274.0,5,1.5,STANDARD,180000.0,500000
2197,61,M,grandparent,24,M,medium,0,2671009.0,3,3.0,SUBSTANDARD,257130.26999999996,500000
2198,68,F,grandparent,22,M,medium,0,3453279.0,4,5.0,HIGH_RISK,352598.37,500000
2199,34,M,other,19,M,medium,0,2553591.0,4,1.5,STANDARD,181607.73,0
2200,58,M,parent,24,M,medium,0,2136594.0,5,3.5,SUBSTANDARD,251999.99999999997,500000
2201,69,F,other,20,F,high,1,3289438.0,5,4.0,SUBSTANDARD,275683.13999999996,500000
2202,42,F,parent,24,F,medium,1,3445739.0,4,0.0,PREFERRED,163372.16999999998,500000
2203,58,M,parent,22,M,low,1,1424211.0,3,2.5,STANDARD,180000.0,500000
2204,44,M,parent,20,M,medium,0,3164700.0,3,0.0,PREFERRED,154941.0,500000
2205,38,M,parent,20,M,high,0,2484287.0,4,0.0,PREFERRED,135000.0,500000
2206,61,F,grandparent,25,M,low,1,1201262.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
2207,64,F,grandparent,18,M,low,1,2873017.0,5,5.0,HIGH_RISK,335190.51,500000
2208,55,F,parent,25,M,low,0,1570834.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
2209,47,F,other,22,F,medium,0,2368331.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
2210,42,M,parent,23,F,high,1,2047379.0,4,0.0,PREFERRED,135000.0,500000
2211,65,M,other_relative,18,M,medium,0,2901894.0,5,5.5,HIGH_RISK,336056.82,500000
2212,59,F,parent,23,M,low,1,2509744.0,3,2.5,STANDARD,180292.32,500000
2213,35,F,parent,18,M,high,1,1742606.0,5,0.0,PREFERRED,135000.0,500000
2214,54,M,parent,24,M,high,0,1871978.0,3,0.0,PREFERRED,135000.0,0
2215,45,M,other_relative,19,M,high,1,3312752.0,4,0.0,PREFERRED,159382.56,500000
2216,33,M,parent,23,M,low,0,2743265.0,5,3.0,SUBSTANDARD,259297.94999999998,500000
2217,58,F,parent,25,F,medium,0,1623813.0,3,2.0,STANDARD,180000.0,500000
2218,64,F,parent,23,F,medium,0,3202444.0,3,2.0,STANDARD,201073.32,500000
2219,31,M,parent,21,M,high,0,3406020.0,4,0.0,PREFERRED,162180.6,500000
2220,46,M,parent,18,M,high,1,3034499.0,4,0.0,PREFERRED,151034.97,500000
2221,41,F,other_relative,25,M,low,1,3096487.0,4,1.5,STANDARD,197894.61,500000
2222,47,M,parent,22,M,medium,0,2707742.0,3,1.0,PREFERRED,141232.26,500000
2223,68,M,parent,19,M,medium,0,1586023.0,5,5.0,HIGH_RISK,324000.0,500000
2224,53,M,parent,18,F,medium,1,1340551.0,4,0.0,PREFERRED,135000.0,500000
2225,60,M,other,23,F,medium,1,2057837.0,3,2.0,STANDARD,180000.0,500000
2226,69,F,parent,24,F,medium,0,3265620.0,4,4.0,SUBSTANDARD,274968.6,500000
2227,49,F,parent,22,M,medium,1,1602819.0,3,0.0,PREFERRED,135000.0,500000
2228,44,M,parent,18,F,low,0,3312840.0,4,2.5,STANDARD,204385.2,500000
2229,53,F,other_relative,18,M,low,1,1879665.0,4,2.5,STANDARD,180000.0,500000
2230,47,F,parent,18,F,low,0,2509493.0,4,3.5,SUBSTANDARD,252284.78999999998,0
2231,40,M,other,23,F,low,1,1271699.0,3,2.0,STANDARD,180000.0,0
2232,39,F,parent,18,M,medium,1,2680909.0,5,0.0,PREFERRED,140427.27,500000
2233,45,M,parent,24,M,high,1,1289273.0,3,0.0,PREFERRED,135000.0,500000
2234,52,M,parent,23,F,low,1,2689313.0,3,1.5,STANDARD,185679.39,500000
2235,41,M,parent,24,F,medium,0,2289150.0,5,1.5,STANDARD,180000.0,0
2236,70,F,grandparent,19,F,high,0,3021235.0,5,5.0,HIGH_RISK,339637.05,500000
2237,61,F,grandparent,18,M,low,0,2377921.0,4,5.5,HIGH_RISK,324000.0,500000
2238,56,F,other_relative,19,M,low,0,1662599.0,4,5.0,HIGH_RISK,324000.0,500000
2239,64,M,parent,25,F,medium,1,1764024.0,5,2.0,STANDARD,180000.0,500000
2240,47,F,other_relative,23,M,medium,1,3327515.0,3,0.0,PREFERRED,159825.45,500000
2241,64,M,parent,18,M,low,1,2386939.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
2242,44,F,parent,18,M,medium,0,1813100.0,4,0.5,PREFERRED,135000.0,500000
2243,46,F,parent,18,M,low,0,1251928.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
2244,44,M,parent,18,M,medium,1,2454234.0,5,0.0,PREFERRED,135000.0,500000
2245,66,F,grandparent,20,F,low,0,1307355.0,3,6.5,HIGH_RISK,324000.0,500000
2246,51,M,parent,23,F,medium,0,2855472.0,4,1.5,STANDARD,190664.16,500000
2247,51,M,other_relative,19,F,high,1,3367883.0,3,0.0,PREFERRED,161036.49,500000
2248,46,M,parent,20,F,low,0,1522780.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
2249,65,F,parent,21,M,high,0,3016179.0,3,2.5,STANDARD,195485.37,500000
2250,55,M,parent,19,F,medium,0,3492392.0,4,2.5,STANDARD,209771.76,0
2251,55,F,grandparent,23,M,low,0,1947639.0,5,6.5,HIGH_RISK,324000.0,500000
2252,55,M,parent,25,F,medium,0,3018871.0,5,3.5,SUBSTANDARD,267566.12999999995,500000
2253,54,M,parent,25,M,medium,1,2802096.0,4,0.0,PREFERRED,144062.88,500000
2254,50,M,parent,20,M,low,1,3066779.0,5,3.0,SUBSTANDARD,269003.37,0
2255,51,M,other_relative,22,M,low,1,2959190.0,3,2.0,STANDARD,193775.7,500000
2256,40,M,parent,20,M,low,1,1590035.0,4,1.0,PREFERRED,135000.0,500000
2257,41,F,parent,21,F,low,0,2534068.0,4,2.5,STANDARD,181022.04,500000
2258,34,M,parent,18,M,low,0,1201583.0,4,2.0,STANDARD,180000.0,0
2259,59,F,other,21,F,medium,1,2318661.0,3,2.0,STANDARD,180000.0,500000
2260,56,M,parent,19,M,low,0,2813026.0,4,4.5,SUBSTANDARD,261390.77999999997,500000
2261,49,F,parent,18,M,high,0,1686638.0,3,0.0,PREFERRED,135000.0,500000
2262,42,F,parent,25,F,low,1,1864286.0,3,0.5,PREFERRED,135000.0,500000
2263,55,F,grandparent,18,F,high,0,2355516.0,4,2.5,STANDARD,180000.0,500000
2264,63,F,grandparent,18,F,high,0,2318278.0,4,2.5,STANDARD,180000.0,500000
2265,52,F,other_relative,21,M,low,1,1428453.0,3,2.0,STANDARD,180000.0,500000
2266,52,F,parent,23,M,low,1,1897413.0,4,2.0,STANDARD,180000.0,500000
2267,53,M,parent,21,M,high,0,2726546.0,3,0.0,PREFERRED,141796.38,500000
2268,44,F,parent,19,F,medium,1,2232082.0,3,0.0,PREFERRED,135000.0,500000
2269,67,M,grandparent,24,M,high,1,2763032.0,3,2.0,STANDARD,187890.96,500000
2270,55,M,other_relative,22,M,low,1,1404877.0,3,3.0,SUBSTANDARD,251999.99999999997,0
2271,67,F,grandparent,21,M,high,0,3259207.0,3,3.5,SUBSTANDARD,274776.20999999996,500000
2272,44,M,parent,19,F,low,0,3107993.0,4,2.5,STANDARD,198239.79,500000
2273,36,M,other,23,F,low,1,1991292.0,5,3.5,SUBSTANDARD,251999.99999999997,500000
2274,51,M,other,20,F,medium,0,3434332.0,4,3.0,SUBSTANDARD,280029.95999999996,500000
2275,53,F,parent,25,M,low,0,2676177.0,3,3.0,SUBSTANDARD,257285.30999999997,500000
2276,56,M,parent,18,M,medium,1,2280786.0,5,2.0,STANDARD,180000.0,500000
2277,51,M,parent,20,M,high,1,2818113.0,4,0.0,PREFERRED,144543.39,0
2278,48,F,parent,24,F,high,1,1544326.0,4,0.0,PREFERRED,135000.0,500000
2279,48,M,parent,20,M,high,0,2205891.0,4,0.5,PREFERRED,135000.0,500000
2280,64,F,grandparent,18,M,low,0,1795803.0,4,5.5,HIGH_RISK,324000.0,500000
2281,45,M,parent,20,F,high,0,1737989.0,3,0.0,PREFERRED,135000.0,500000
2282,54,F,parent,22,F,medium,0,2078960.0,3,1.0,PREFERRED,135000.0,500000
2283,61,M,other_relative,25,F,high,1,1327766.0,4,0.5,PREFERRED,135000.0,500000
2284,32,M,other_relative,21,M,high,0,1292412.0,4,0.0,PREFERRED,135000.0,500000
2285,47,M,parent,22,F,low,1,2065415.0,3,1.5,STANDARD,180000.0,500000
2286,57,F,parent,19,M,low,0,2810532.0,3,4.0,SUBSTANDARD,261315.95999999996,500000
2287,55,M,grandparent,20,M,high,0,2063331.0,4,2.5,STANDARD,180000.0,500000
2288,58,M,parent,23,F,medium,0,2024001.0,4,2.5,STANDARD,180000.0,500000
2289,63,F,other_relative,18,M,high,1,3436602.0,4,0.5,PREFERRED,163098.06,500000
2290,48,M,parent,21,M,medium,0,2388759.0,4,1.5,STANDARD,180000.0,500000
2291,65,F,grandparent,21,M,medium,1,2655506.0,4,3.5,SUBSTANDARD,256665.17999999996,0
2292,69,M,parent,21,F,low,0,1977881.0,4,6.0,HIGH_RISK,324000.0,500000
2293,57,M,parent,24,M,medium,1,2025285.0,3,0.5,PREFERRED,135000.0,500000
2294,62,M,grandparent,20,M,low,0,3306841.0,5,6.5,HIGH_RISK,348205.23,500000
2295,41,M,parent,24,M,high,1,2743260.0,4,0.0,PREFERRED,142297.8,500000
2296,48,M,parent,24,F,high,1,1597339.0,4,0.0,PREFERRED,135000.0,500000
2297,59,M,grandparent,22,M,high,0,1225974.0,3,2.0,STANDARD,180000.0,0
2298,41,F,parent,24,F,low,1,1448216.0,4,1.0,PREFERRED,135000.0,0
2299,59,M,parent,18,M,low,0,1345336.0,3,4.0,SUBSTANDARD,251999.99999999997,500000
2300,54,F,parent,25,M,medium,0,2183758.0,3,1.0,PREFERRED,135000.0,0
2301,66,F,parent,22,M,medium,0,1805857.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
2302,37,F,other,24,M,low,1,2258498.0,4,2.5,STANDARD,180000.0,500000
2303,58,F,other_relative,22,M,low,1,1850090.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
2304,34,F,parent,20,M,medium,0,1940148.0,4,0.0,PREFERRED,135000.0,0
2305,52,M,parent,21,M,medium,1,3471499.0,5,1.0,PREFERRED,164144.97,500000
2306,36,M,parent,24,F,medium,1,2583443.0,4,0.0,PREFERRED,137503.29,500000
2307,64,M,other_relative,23,M,high,0,2156493.0,3,1.5,STANDARD,180000.0,500000
2308,70,M,grandparent,23,F,low,0,3288791.0,4,7.0,HIGH_RISK,347663.73,500000
2309,62,M,parent,25,F,high,1,3437907.0,5,1.0,PREFERRED,163137.21,500000
2310,52,M,parent,19,F,medium,0,1835031.0,4,1.5,STANDARD,180000.0,500000
2311,43,F,parent,18,M,low,0,3000562.0,3,2.0,STANDARD,195016.86,0
2312,43,M,parent,24,F,low,1,2761422.0,3,0.5,PREFERRED,142842.66,500000
2313,37,F,parent,21,M,low,0,2724320.0,4,2.5,STANDARD,186729.6,0
2314,64,M,grandparent,18,M,low,0,2958738.0,4,5.5,HIGH_RISK,337762.14,0
2315,64,M,grandparent,21,F,low,1,2035844.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
2316,49,M,parent,22,F,low,1,1896465.0,4,2.0,STANDARD,180000.0,500000
2317,51,M,parent,23,M,medium,0,2111269.0,4,1.5,STANDARD,180000.0,500000
2318,68,M,grandparent,22,M,low,1,1492282.0,5,6.5,HIGH_RISK,324000.0,500000
2319,67,M,other_relative,25,M,medium,1,1231033.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
2320,63,M,grandparent,25,F,low,1,2724601.0,3,3.5,SUBSTANDARD,258738.02999999997,500000
2321,62,F,grandparent,25,M,low,0,1414335.0,3,5.0,HIGH_RISK,324000.0,500000
2322,45,M,parent,22,M,low,1,2770512.0,5,3.0,SUBSTANDARD,260115.35999999996,0
2323,41,M,parent,21,M,medium,0,1426412.0,4,0.5,PREFERRED,135000.0,500000
2324,47,M,parent,23,F,medium,0,1767283.0,3,1.0,PREFERRED,135000.0,500000
2325,35,M,parent,25,F,high,1,1330711.0,4,0.0,PREFERRED,135000.0,500000
2326,41,M,parent,20,M,medium,1,2272316.0,4,0.0,PREFERRED,135000.0,500000
2327,46,M,other_relative,18,F,low,0,3400453.0,3,3.5,SUBSTANDARD,279013.58999999997,500000
2328,57,M,parent,18,F,medium,0,2790577.0,4,2.5,STANDARD,188717.31,500000
2329,50,M,parent,24,M,medium,1,2093997.0,4,0.0,PREFERRED,135000.0,500000
2330,65,F,parent,19,F,medium,0,1723862.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
2331,31,F,parent,25,M,low,1,1968919.0,3,0.0,PREFERRED,135000.0,500000
2332,53,M,parent,18,M,low,0,3196131.0,3,3.0,SUBSTANDARD,272883.93,0
2333,52,F,parent,23,F,high,0,2429127.0,4,0.5,PREFERRED,135000.0,500000
2334,60,M,parent,23,F,low,1,3300031.0,3,2.5,STANDARD,204000.93,500000
2335,66,M,grandparent,20,F,low,1,2843292.0,3,5.0,HIGH_RISK,334298.76,500000
2336,41,F,parent,20,M,low,1,2748669.0,4,1.0,PREFERRED,142460.07,500000
2337,33,M,parent,18,F,high,0,3265213.0,3,0.0,PREFERRED,157956.39,500000
2338,42,M,other_relative,19,M,medium,1,2476008.0,5,0.5,PREFERRED,135000.0,0
2339,33,F,grandparent,23,M,medium,0,1370499.0,4,1.0,PREFERRED,135000.0,500000
2340,56,M,parent,22,M,low,0,1477501.0,3,4.0,SUBSTANDARD,251999.99999999997,500000
2341,59,M,other_relative,21,M,medium,1,2292292.0,4,1.5,STANDARD,180000.0,500000
2342,32,M,parent,18,F,medium,1,1283253.0,5,0.0,PREFERRED,135000.0,500000
2343,39,M,parent,19,F,low,0,2527720.0,4,2.5,STANDARD,180831.6,500000
2344,66,M,grandparent,24,F,medium,0,1595824.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
2345,39,F,parent,23,M,high,0,2336080.0,4,0.0,PREFERRED,135000.0,500000
2346,63,F,parent,20,M,low,1,2860323.0,3,2.5,STANDARD,190809.69,500000
2347,52,M,parent,19,F,medium,1,2479142.0,3,0.0,PREFERRED,135000.0,500000
2348,64,M,grandparent,24,M,low,1,3004948.0,3,3.5,SUBSTANDARD,267148.43999999994,500000
2349,34,M,parent,19,F,low,1,3188732.0,4,0.5,PREFERRED,155661.96,500000
2350,60,M,other,23,F,medium,1,1474418.0,3,2.0,STANDARD,180000.0,500000
2351,51,F,parent,23,F,medium,0,2129962.0,4,1.5,STANDARD,180000.0,0
2352,49,M,parent,23,M,low,0,2810449.0,4,3.5,SUBSTANDARD,261313.46999999997,500000
2353,58,M,parent,18,M,medium,1,2827991.0,5,2.0,STANDARD,189839.73,500000
2354,64,M,grandparent,21,F,medium,0,2099502.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
2355,61,F,parent,20,F,medium,0,2970481.0,4,2.5,STANDARD,194114.43,500000
2356,55,M,parent,20,F,low,1,2367188.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
2357,52,F,parent,25,M,low,1,2281750.0,4,2.0,STANDARD,180000.0,500000
2358,34,M,other_relative,23,M,low,0,1368897.0,3,2.0,STANDARD,180000.0,500000
2359,62,M,grandparent,19,M,low,0,2762241.0,3,5.0,HIGH_RISK,331867.23,500000
2360,30,F,other,24,F,low,1,2092017.0,5,3.0,SUBSTANDARD,251999.99999999997,500000
2361,42,M,parent,22,F,high,0,1417229.0,5,0.5,PREFERRED,135000.0,500000
2362,34,F,other_relative,25,M,low,0,2233571.0,4,2.5,STANDARD,180000.0,500000
2363,33,M,parent,18,M,high,1,1628746.0,3,0.0,PREFERRED,135000.0,500000
2364,46,F,parent,20,M,high,0,1314371.0,5,1.5,STANDARD,180000.0,500000
2365,43,F,parent,24,F,medium,1,1790434.0,3,0.0,PREFERRED,135000.0,500000
2366,31,M,parent,25,M,medium,1,2324060.0,4,0.0,PREFERRED,135000.0,500000
2367,51,F,parent,23,F,medium,1,2722438.0,4,0.0,PREFERRED,141673.14,500000
2368,45,M,parent,25,F,medium,0,3408069.0,5,2.5,STANDARD,207242.07,500000
2369,43,M,parent,21,M,low,0,2165736.0,4,2.5,STANDARD,180000.0,500000
2370,43,M,parent,19,M,medium,1,3200849.0,4,0.0,PREFERRED,156025.47,500000
2371,57,F,parent,24,F,high,1,1430520.0,3,0.0,PREFERRED,135000.0,500000
2372,52,M,other,24,M,medium,0,1449729.0,3,2.5,STANDARD,180000.0,500000
2373,51,M,other_relative,18,M,high,0,1391204.0,4,1.0,PREFERRED,135000.0,500000
2374,66,M,grandparent,24,F,medium,0,1558401.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
2375,53,F,parent,21,M,medium,0,2789842.0,5,2.5,STANDARD,188695.26,500000
2376,58,M,parent,21,M,low,1,1459495.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
2377,51,F,other_relative,18,F,medium,1,1774403.0,5,1.5,STANDARD,180000.0,500000
2378,69,F,grandparent,24,F,high,1,3084364.0,5,3.5,SUBSTANDARD,269530.92,500000
2379,61,F,other_relative,23,M,low,1,2854733.0,4,3.5,SUBSTANDARD,262641.99,500000
2380,32,F,parent,25,F,low,0,3243803.0,4,2.0,STANDARD,202314.09,500000
2381,53,M,other,25,M,medium,0,1804468.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
2382,39,F,parent,23,M,medium,1,2407240.0,4,0.0,PREFERRED,135000.0,500000
2383,54,M,parent,23,M,low,0,2151234.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
2384,35,M,parent,23,F,low,0,2706007.0,3,2.0,STANDARD,186180.21,500000
2385,46,M,other_relative,18,M,high,1,1596718.0,5,0.5,PREFERRED,135000.0,500000
2386,54,M,other_relative,23,F,high,1,2045456.0,3,0.0,PREFERRED,135000.0,0
2387,45,F,parent,21,M,medium,1,1940028.0,5,1.0,PREFERRED,135000.0,500000
2388,59,M,grandparent,24,M,high,1,2825133.0,3,0.5,PREFERRED,144753.99,500000
2389,61,F,parent,20,F,medium,0,2787704.0,4,2.5,STANDARD,188631.12,500000
2390,63,F,other_relative,18,F,medium,0,3358957.0,3,2.5,STANDARD,205768.71,500000
2391,41,M,parent,21,F,low,0,1516376.0,3,2.0,STANDARD,180000.0,500000
2392,45,M,parent,21,M,high,0,1971002.0,4,0.5,PREFERRED,135000.0,500000
2393,45,M,other_relative,25,M,low,0,1678403.0,3,3.5,SUBSTANDARD,251999.99999999997,500000
2394,35,F,parent,19,M,low,1,2438031.0,3,0.5,PREFERRED,135000.0,0
2395,40,F,other_relative,19,M,low,1,2791700.0,5,2.5,STANDARD,188751.0,500000
2396,52,M,parent,23,F,medium,1,3239090.0,3,0.0,PREFERRED,157172.7,0
2397,50,M,parent,22,M,medium,1,2783048.0,4,0.0,PREFERRED,143491.44,500000
2398,54,F,other_relative,20,M,medium,1,1801033.0,3,0.0,PREFERRED,135000.0,500000
2399,54,M,parent,22,M,medium,0,2969184.0,4,1.5,STANDARD,194075.52,500000
2400,56,M,parent,22,M,medium,1,2865484.0,4,1.0,PREFERRED,145964.52,500000
2401,32,F,parent,20,F,low,1,3112808.0,5,1.5,STANDARD,198384.24,500000
2402,54,M,parent,19,F,high,0,1353935.0,4,0.5,PREFERRED,135000.0,500000
2403,55,M,parent,22,F,low,0,1912773.0,4,4.5,SUBSTANDARD,251999.99999999997,0
2404,39,F,other,25,F,low,0,1545534.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
2405,53,F,grandparent,18,M,high,1,1512494.0,4,0.0,PREFERRED,135000.0,0
2406,55,F,other,22,M,medium,0,3189111.0,3,3.5,SUBSTANDARD,272673.32999999996,500000
2407,70,F,other_relative,20,F,medium,0,3065147.0,4,4.5,SUBSTANDARD,268954.41,500000
2408,59,M,other_relative,18,F,medium,0,1664922.0,3,2.5,STANDARD,180000.0,0
2409,57,M,other,23,M,medium,1,3396593.0,4,2.5,STANDARD,206897.79,500000
2410,43,F,parent,19,F,medium,1,2449583.0,4,0.0,PREFERRED,135000.0,500000
2411,31,M,parent,22,F,high,0,1615615.0,3,0.0,PREFERRED,135000.0,500000
2412,30,M,parent,21,M,low,0,1747937.0,3,1.5,STANDARD,180000.0,500000
2413,62,M,other_relative,20,F,high,0,1955607.0,4,2.0,STANDARD,180000.0,500000
2414,41,F,parent,25,M,high,0,3113452.0,3,0.0,PREFERRED,153403.56,500000
2415,51,F,parent,19,F,high,1,2646900.0,4,0.0,PREFERRED,139407.0,500000
2416,51,F,parent,25,F,medium,1,1261353.0,3,0.0,PREFERRED,135000.0,500000
2417,43,M,parent,24,M,medium,1,2668450.0,3,0.0,PREFERRED,140053.5,500000
2418,60,M,parent,24,F,medium,1,1443905.0,4,1.0,PREFERRED,135000.0,500000
2419,54,M,other,18,M,medium,0,2883788.0,3,2.5,STANDARD,191513.64,500000
2420,60,F,parent,18,F,high,0,2561040.0,3,1.0,PREFERRED,136831.2,500000
2421,60,F,parent,19,M,low,0,2451869.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
2422,43,M,parent,22,M,medium,0,3450373.0,5,1.5,STANDARD,208511.19,500000
2423,40,F,parent,19,M,high,1,2123486.0,4,0.0,PREFERRED,135000.0,500000
2424,32,M,parent,19,F,medium,0,2733930.0,4,0.0,PREFERRED,142017.9,500000
2425,68,F,grandparent,20,M,medium,1,3370650.0,4,3.5,SUBSTANDARD,278119.5,500000
2426,60,M,other_relative,24,M,medium,0,2725134.0,3,2.5,STANDARD,186754.02,500000
2427,60,F,other,22,F,medium,0,2085091.0,3,3.5,SUBSTANDARD,251999.99999999997,500000
2428,62,M,grandparent,18,M,high,1,3436532.0,5,2.0,STANDARD,208095.96,500000
2429,57,M,parent,19,M,low,1,1696700.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
2430,47,M,parent,22,M,medium,1,2385416.0,5,1.0,PREFERRED,135000.0,0
2431,47,F,parent,25,F,low,1,3340768.0,4,2.0,STANDARD,205223.04,500000
2432,62,F,parent,22,M,medium,1,2838494.0,4,1.0,PREFERRED,145154.82,500000
2433,37,F,parent,25,M,low,0,3351906.0,3,2.0,STANDARD,205557.18,500000
2434,63,M,grandparent,24,F,high,0,3025484.0,5,3.5,SUBSTANDARD,267764.51999999996,0
2435,54,F,parent,25,M,medium,1,1272994.0,3,0.0,PREFERRED,135000.0,500000
2436,67,M,parent,20,M,medium,0,1859146.0,3,3.5,SUBSTANDARD,251999.99999999997,0
2437,35,M,parent,19,M,medium,0,3467962.0,4,0.5,PREFERRED,164038.86,500000
2438,58,F,parent,21,F,medium,0,2880977.0,4,2.5,STANDARD,191429.31,0
2439,52,F,other_relative,19,F,low,0,3027521.0,4,4.0,SUBSTANDARD,267825.62999999995,500000
2440,65,F,other_relative,24,F,medium,1,1235792.0,3,2.5,STANDARD,180000.0,500000
2441,30,F,parent,22,M,low,0,3211478.0,5,3.0,SUBSTANDARD,273344.33999999997,500000
2442,42,M,parent,24,F,low,1,2023227.0,4,1.0,PREFERRED,135000.0,0
2443,55,M,parent,24,M,low,1,1899736.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
2444,38,M,parent,23,F,medium,0,2650417.0,3,0.0,PREFERRED,139512.51,500000
2445,30,M,parent,20,M,medium,1,1555326.0,4,0.0,PREFERRED,135000.0,0
2446,68,F,grandparent,21,F,medium,1,3071441.0,4,3.5,SUBSTANDARD,269143.23,500000
2447,46,F,parent,19,F,low,1,2084488.0,3,1.5,STANDARD,180000.0,500000
2448,58,M,parent,24,F,medium,1,3107974.0,3,0.5,PREFERRED,153239.22,500000
2449,42,M,parent,21,F,high,1,1382141.0,5,0.0,PREFERRED,135000.0,500000
2450,53,F,parent,21,M,medium,0,1604625.0,4,1.5,STANDARD,180000.0,500000
2451,38,M,parent,20,M,low,1,3305794.0,5,2.0,STANDARD,204173.82,500000
2452,70,M,grandparent,23,M,high,1,1858221.0,3,2.0,STANDARD,180000.0,500000
2453,58,M,parent,18,F,medium,1,2782871.0,3,0.5,PREFERRED,143486.13,500000
2454,67,M,grandparent,21,F,medium,1,1613766.0,4,3.5,SUBSTANDARD,251999.99999999997,0
2455,60,M,parent,24,M,low,0,3291672.0,4,4.5,SUBSTANDARD,275750.16,500000
2456,48,M,grandparent,18,F,low,0,2836189.0,3,4.0,SUBSTANDARD,262085.66999999998,500000
2457,36,F,parent,18,F,low,0,3304748.0,4,2.5,STANDARD,204142.44,500000
2458,46,M,parent,18,M,low,1,3142742.0,3,1.5,STANDARD,199282.26,500000
2459,54,M,parent,25,M,high,1,2033857.0,3,0.0,PREFERRED,135000.0,500000
2460,31,M,parent,22,M,medium,1,3412593.0,4,0.0,PREFERRED,162377.79,500000
2461,68,M,other_relative,24,M,medium,0,3243950.0,4,4.5,SUBSTANDARD,274318.5,500000
2462,57,M,parent,19,F,low,1,3022372.0,4,3.0,SUBSTANDARD,267671.16,500000
